paste_into_igv_junction,auc,avg_fpr,avg_tpr,fpr_value,tpr_value,group,value_not_path,value_tdp_path,n_samples_not_path,n_samples_tdp_path,frac_ob_not_path,frac_ob_tdp_path,gene_name
chr17:7438530-7441471,0.573612967914439,0.320634101593854,0.396113686204147,0.333333333333333,0.453125,Cord,86,429,153,704,0.562091503267974,0.609375,FGF11
chr7:100353270-100353895,0.573538695781343,0.633862729573223,0.730559004534658,0.496732026143791,0.606534090909091,Cord,69,218,153,704,0.450980392156863,0.309659090909091,PILRB
chrX:54081460-54085023,0.573496917706477,0.728578045391385,0.808205082319256,0.490196078431373,0.633522727272727,Cord,29,104,153,704,0.189542483660131,0.147727272727273,FAM120C
chr2:74657624-74674498,0.573473707664884,0.583615422281834,0.657036570920936,0.483660130718954,0.599431818181818,Cord,104,368,153,704,0.679738562091503,0.522727272727273,SEMA4F
chr3:51483836-51499873,0.573464423648247,0.444927213309566,0.515243656379132,0.431372549019608,0.573863636363636,Cord,152,701,153,704,0.993464052287582,0.995738636363636,DCAF1
chr1:228298717-228303675,0.573461538461539,0.148970747562297,0.267806841046278,0.276923076923077,0.442857142857143,FTD frontal/temporal,17,17,130,70,0.130769230769231,0.242857142857143,OBSCN
chr3:129467066-129469342,0.573425072591844,0.271810971579643,0.352197620621282,0.292134831460674,0.420224719101124,Motor Cortex,25,175,89,445,0.280898876404494,0.393258426966292,IFT122
chr10:48583510-48604763,0.573408719548425,0.00514778182659492,0.0852901246983105,0.0196078431372549,0.164772727272727,Cord,0,31,153,704,0,0.0440340909090909,ARHGAP22
chr17:4716033-4716412,0.573406593406593,0.498662207357859,0.57554347826087,0.6,0.642857142857143,FTD frontal/temporal,111,50,130,70,0.853846153846154,0.714285714285714,ARRB2
chr12:110042459-110044420,0.573387198586037,0.434196178827099,0.507263073057412,0.404494382022472,0.456179775280899,Motor Cortex,87,430,89,445,0.97752808988764,0.966292134831461,C12orf76
chr11:67289550-67289829,0.573361949248832,0.559600778356663,0.627506120143117,0.471910112359551,0.570786516853933,Motor Cortex,64,264,89,445,0.719101123595506,0.593258426966292,ANKRD13D
chr10:124765608-124767224,0.573329805407011,0.305660106821522,0.395987410669769,0.287581699346405,0.430397727272727,Cord,74,396,153,704,0.483660130718954,0.5625,"EEF1AKMT2,RP11-12J10.3"
chr17:27617428-27623314,0.573296703296703,0.476638176638177,0.547619047619048,0.415384615384615,0.528571428571429,FTD frontal/temporal,129,70,130,70,0.992307692307692,1,KSR1
chr12:43738391-43746046,0.573255533273916,0.226244343891403,0.304689685314685,0.352941176470588,0.428977272727273,Cord,34,237,153,704,0.222222222222222,0.336647727272727,PUS7L
chr12:57237152-57237243,0.573186813186813,0.726118067978533,0.821262458471761,0.646153846153846,0.742857142857143,FTD frontal/temporal,23,15,130,70,0.176923076923077,0.214285714285714,NDUFA4L2
chr15:75007728-75009891,0.573186813186813,0.139850427350427,0.278968253968254,0.3,0.385714285714286,FTD frontal/temporal,20,13,130,70,0.153846153846154,0.185714285714286,SCAMP5
chr11:63906114-63908877,0.573148148148148,0.45959595959596,0.540909090909091,0.37037037037037,0.55,RiMOD,25,19,27,20,0.925925925925926,0.95,MARK2
chr13:95887393-95887892,0.573148148148148,0.574603174603175,0.674285714285714,0.444444444444444,0.65,RiMOD,16,9,27,20,0.592592592592593,0.45,UGGT2
chr14:24271248-24271487,0.573148148148148,0.647266313932981,0.745238095238095,0.555555555555556,0.6,RiMOD,11,8,27,20,0.407407407407407,0.4,RABGGTA
chr17:75491467-75492474,0.573148148148148,0.111111111111111,0.218181818181818,0.222222222222222,0.35,RiMOD,1,5,27,20,0.037037037037037,0.25,TMEM94
chr19:56810228-56822211,0.573148148148148,0.105820105820106,0.214285714285714,0.222222222222222,0.35,RiMOD,5,5,27,20,0.185185185185185,0.25,AC006115.7
chr22:37751828-37755101,0.573148148148148,0.161220043572985,0.232352941176471,0.259259259259259,0.35,RiMOD,5,8,27,20,0.185185185185185,0.4,TRIOBP
chr5:60903716-60904788,0.573148148148148,0.355780022446689,0.451515151515152,0.37037037037037,0.5,RiMOD,14,10,27,20,0.518518518518519,0.5,ERCC8
chr7:43619723-43623762,0.573148148148148,0.13960113960114,0.184615384615385,0.222222222222222,0.4,RiMOD,2,6,27,20,0.0740740740740741,0.3,STK17A
chr8:432935-435615,0.573076923076923,0.478695126862666,0.552131637995512,0.453846153846154,0.542857142857143,FTD frontal/temporal,130,70,130,70,1,1,FBXO25
chr2:190359698-190360039,0.573051284907903,0.674871366986511,0.759754291586074,0.516339869281046,0.623579545454545,Cord,74,237,153,704,0.483660130718954,0.336647727272727,INPP1
chr1:1051815-1053753,0.57302807486631,0.450162195462377,0.52168965055563,0.437908496732026,0.518465909090909,Cord,153,704,153,704,1,1,AGRN
chr6:52577651-52578050,0.573021978021978,0.717224080267559,0.796273291925466,0.553846153846154,0.628571428571429,FTD frontal/temporal,40,15,130,70,0.307692307692308,0.214285714285714,TRAM2-AS1
chr5:74841679-74866751,0.573021083196566,0.426728745516308,0.500068888519372,0.382022471910112,0.48314606741573,Motor Cortex,78,415,89,445,0.876404494382023,0.932584269662921,FAM169A
chr8:143922395-143926784,0.573021083196566,0.442247191011236,0.514001182732111,0.426966292134832,0.532584269662921,Motor Cortex,89,445,89,445,1,1,PLEC
chr12:57231000-57231713,0.573008458527964,0.510005983644704,0.587088624426567,0.471910112359551,0.58876404494382,Motor Cortex,73,330,89,445,0.820224719101124,0.741573033707865,SHMT2
chr19:11507562-11507991,0.573008458527964,0.68038029386344,0.782068568135984,0.528089887640449,0.671910112359551,Motor Cortex,30,92,89,445,0.337078651685393,0.206741573033708,ECSIT
chr2:181916427-181918598,0.572990938799762,0.443214988260676,0.515835310017652,0.470588235294118,0.525568181818182,Cord,153,704,153,704,1,1,ITPRID2
chr15:40335700-40336574,0.572967032967033,0.266018596787828,0.340659340659341,0.369230769230769,0.357142857142857,FTD frontal/temporal,31,29,130,70,0.238461538461538,0.414285714285714,CCDC9B
chr1:29058852-29060422,0.572819088498927,0.441791510611735,0.513826466916355,0.438202247191011,0.546067415730337,Motor Cortex,85,435,89,445,0.955056179775281,0.97752808988764,EPB41
chr16:723018-723095,0.572802197802198,0.178424015009381,0.261672473867596,0.346153846153846,0.471428571428571,FTD frontal/temporal,29,22,130,70,0.223076923076923,0.314285714285714,CCDC78
chr9:128253137-128254006,0.572802197802198,0.474411302982732,0.547376093294461,0.469230769230769,0.585714285714286,FTD frontal/temporal,130,70,130,70,1,1,DNM1
chr5:115813954-115816228,0.572793839161722,0.116104868913858,0.197739189649302,0.213483146067416,0.337078651685393,Motor Cortex,6,69,89,445,0.0674157303370787,0.155056179775281,CDO1
chr19:58517673-58519263,0.572705466481505,0.496965000645745,0.559404193034569,0.48314606741573,0.604494382022472,Motor Cortex,83,392,89,445,0.932584269662921,0.880898876404494,ZBTB45
chr14:75053659-75056447,0.572692307692308,0.681811646297628,0.765420560747664,0.523076923076923,0.642857142857143,FTD frontal/temporal,55,17,130,70,0.423076923076923,0.242857142857143,ACYP1
chrX:18936201-18938627,0.572692307692308,0.376405946994182,0.456062424969988,0.407692307692308,0.528571428571429,FTD frontal/temporal,78,48,130,70,0.6,0.685714285714286,PHKA2
chr13:39012233-39017500,0.572637362637363,0.652641334569045,0.721170395869191,0.538461538461538,0.657142857142857,FTD frontal/temporal,67,24,130,70,0.515384615384615,0.342857142857143,PROSER1
chr3:194630149-194630437,0.572559232026144,0.677868146186663,0.743523458053201,0.490196078431373,0.620738636363636,Cord,69,252,153,704,0.450980392156863,0.357954545454545,TMEM44
chr11:75425581-75426483,0.572452465834819,0.733360010670935,0.791463744588745,0.549019607843137,0.664772727272727,Cord,39,94,153,704,0.254901960784314,0.133522727272727,KLHL35
chr2:171541793-171550978,0.572419971776589,0.538763732443332,0.625556596550613,0.509803921568627,0.646306818181818,Cord,84,373,153,704,0.549019607843137,0.529829545454545,CYBRD1
chr2:3421786-3421881,0.572417582417582,0.409258406264394,0.493840889649273,0.353846153846154,0.5,FTD frontal/temporal,89,52,130,70,0.684615384615385,0.742857142857143,TRAPPC12
chr3:194490594-194497938,0.572417582417582,0.610976663785653,0.679133226324238,0.561538461538462,0.628571428571429,FTD frontal/temporal,72,26,130,70,0.553846153846154,0.371428571428571,ATP13A3-DT
chr9:97362441-97365673,0.572402474435046,0.28267297457126,0.364776087307134,0.303370786516854,0.391011235955056,Motor Cortex,34,216,89,445,0.382022471910112,0.485393258426966,SUGT1P4-STRA6LP-CCDC180
chr12:124817707-124862380,0.572377225097841,0.73123595505618,0.806426966292135,0.50561797752809,0.649438202247191,Motor Cortex,15,46,89,445,0.168539325842697,0.103370786516854,SCARB1
chr17:44212006-44212344,0.572326726423431,0.441418992388547,0.512957593330917,0.370786516853933,0.498876404494382,Motor Cortex,89,445,89,445,1,1,UBTF
chr15:40389929-40391949,0.572276227749022,0.313660555884092,0.384825547013601,0.269662921348315,0.346067415730337,Motor Cortex,40,251,89,445,0.449438202247191,0.564044943820225,KNSTRN
chr20:63658459-63659233,0.572225007427213,0.367105968070288,0.440196535022355,0.333333333333333,0.480113636363636,Cord,111,527,153,704,0.725490196078431,0.748579545454545,RTEL1
chr10:50340464-50343492,0.572222222222222,0.0888888888888889,0.155,0.148148148148148,0.2,RiMOD,2,3,27,20,0.0740740740740741,0.15,SGMS1
chr11:532630-533277,0.572222222222222,0.674897119341564,0.714814814814815,0.666666666666667,0.65,RiMOD,8,5,27,20,0.296296296296296,0.25,HRAS
chr11:18547024-18558228,0.572222222222222,0.317620650953984,0.421212121212121,0.296296296296296,0.45,RiMOD,11,12,27,20,0.407407407407407,0.6,UEVLD
chr12:110022728-110024046,0.572222222222222,0.142857142857143,0.182142857142857,0.222222222222222,0.4,RiMOD,2,4,27,20,0.0740740740740741,0.2,ANKRD13A
chr15:43632934-43635360,0.572222222222222,0.567901234567901,0.658333333333333,0.444444444444444,0.65,RiMOD,18,11,27,20,0.666666666666667,0.55,CATSPER2
chr15:89322015-89323404,0.572222222222222,0.187134502923977,0.247368421052632,0.259259259259259,0.4,RiMOD,6,7,27,20,0.222222222222222,0.35,POLG
chr17:4969337-4969630,0.572222222222222,0.460082304526749,0.536666666666667,0.222222222222222,0.35,RiMOD,27,18,27,20,1,0.9,CAMTA2
chr17:78696009-78698269,0.572222222222222,0.142857142857143,0.182142857142857,0.222222222222222,0.4,RiMOD,6,8,27,20,0.222222222222222,0.4,CYTH1
chr19:43667691-43668277,0.572222222222222,0.0905349794238683,0.155555555555556,0.148148148148148,0.3,RiMOD,1,3,27,20,0.037037037037037,0.15,PLAUR
chr19:38008195-38029089,0.572222222222222,0.148148148148148,0.275,0.148148148148148,0.3,RiMOD,3,4,27,20,0.111111111111111,0.2,SIPA1L3
chr2:219606290-219606712,0.572222222222222,0.232323232323232,0.261363636363636,0.333333333333333,0.4,RiMOD,8,8,27,20,0.296296296296296,0.4,STK11IP
chr2:219609540-219611680,0.572222222222222,0.383068783068783,0.462857142857143,0.37037037037037,0.55,RiMOD,18,16,27,20,0.666666666666667,0.8,STK11IP
chr3:52489678-52490705,0.572222222222222,0.0740740740740741,0.2,0.185185185185185,0.3,RiMOD,4,6,27,20,0.148148148148148,0.3,NISCH
chr8:27311709-27313205,0.572222222222222,0.117283950617284,0.166666666666667,0.148148148148148,0.3,RiMOD,4,3,27,20,0.148148148148148,0.15,PTK2B
chr12:132813419-132821996,0.572062537136067,0.467130319589336,0.539819299552906,0.444444444444444,0.559659090909091,Cord,139,620,153,704,0.908496732026144,0.880681818181818,GOLGA3
chr17:82178605-82179027,0.572062537136067,0.440758010521282,0.506175512749446,0.411764705882353,0.519886363636364,Cord,151,700,153,704,0.986928104575163,0.994318181818182,CCDC57
chr6:43521048-43529249,0.57201110970837,0.706591760299625,0.794292134831461,0.528089887640449,0.626966292134831,Motor Cortex,23,90,89,445,0.258426966292135,0.202247191011236,POLR1C
chr17:76089320-76094414,0.571985860371165,0.438689757637664,0.509648063887083,0.337078651685393,0.377528089887641,Motor Cortex,88,445,89,445,0.98876404494382,1,EXOC7
chr17:64786724-64787112,0.571978021978022,0.432768019382193,0.503599550056243,0.430769230769231,0.442857142857143,FTD frontal/temporal,98,62,130,70,0.753846153846154,0.885714285714286,PLEKHM1P1
chr19:20406132-20408950,0.571973235702563,0.15885911840968,0.231944684528954,0.269662921348315,0.404494382022472,Motor Cortex,10,104,89,445,0.112359550561798,0.233707865168539,ZNF826P
chr6:158062221-158063791,0.571973235702563,0.421466339344727,0.495307336417713,0.359550561797753,0.442696629213483,Motor Cortex,80,400,89,445,0.898876404494382,0.898876404494382,SYNJ2
chr5:154002969-154026399,0.571922737028153,0.472248730183162,0.544780668000616,0.51685393258427,0.61123595505618,Motor Cortex,77,366,89,445,0.865168539325843,0.82247191011236,FAM114A2
chr17:64974641-64975560,0.571918634878194,0.488026779619812,0.56408708869814,0.477124183006536,0.583806818181818,Cord,120,534,153,704,0.784313725490196,0.758522727272727,AMZ2P1
chr1:15719920-15721329,0.571884863022346,0.439113270573945,0.510806472604225,0.438202247191011,0.503370786516854,Motor Cortex,89,445,89,445,1,1,PLEKHM2
chr4:185639035-185646668,0.571884863022346,0.446055334058234,0.51484233417905,0.415730337078652,0.555056179775281,Motor Cortex,87,444,89,445,0.97752808988764,0.997752808988764,SORBS2
chr17:82178605-82179027,0.571868131868132,0.469055944055944,0.538555194805195,0.438461538461539,0.542857142857143,FTD frontal/temporal,130,70,130,70,1,1,CCDC57
chr22:40857245-40860674,0.571821739679333,0.702614194568347,0.790582124103664,0.550561797752809,0.633707865168539,Motor Cortex,31,90,89,445,0.348314606741573,0.202247191011236,XPNPEP3
chr1:62543745-62552732,0.571783865673526,0.428516079039132,0.499398166085497,0.415730337078652,0.48314606741573,Motor Cortex,88,444,89,445,0.98876404494382,0.997752808988764,DOCK7
chr5:141637757-141638795,0.571771241004924,0.216423395988659,0.311992019321642,0.224719101123596,0.38876404494382,Motor Cortex,19,138,89,445,0.213483146067416,0.310112359550562,RELL2
chr12:125076611-125078096,0.571703296703297,0.350556680161943,0.453101503759399,0.353846153846154,0.471428571428571,FTD frontal/temporal,75,41,130,70,0.576923076923077,0.585714285714286,AACS
chr15:75362453-75364488,0.571648351648352,0.465917159763314,0.539340659340659,0.353846153846154,0.471428571428571,FTD frontal/temporal,122,65,130,70,0.938461538461539,0.928571428571429,MAN2C1
chr6:28435607-28443399,0.571648351648352,0.675679875679876,0.753968253968254,0.6,0.671428571428571,FTD frontal/temporal,52,18,130,70,0.4,0.257142857142857,ZSCAN23
chr6:28435607-28443399,0.571619744981694,0.62386822297371,0.693247518272063,0.550561797752809,0.626966292134831,Motor Cortex,40,172,89,445,0.449438202247191,0.386516853932584,ZSCAN23
chr7:157381986-157382246,0.571538461538462,0.185531135531136,0.285204081632653,0.292307692307692,0.428571428571429,FTD frontal/temporal,17,19,130,70,0.130769230769231,0.271428571428571,DNAJB6
chr1:243512426-243523309,0.57149349829567,0.0255994439939766,0.10575697903394,0.0674157303370787,0.204494382022472,Motor Cortex,1,22,89,445,0.0112359550561798,0.049438202247191,AKT3
chr9:17427249-17457524,0.571483516483517,0.0528846153846154,0.130952380952381,0.1,0.242857142857143,FTD frontal/temporal,4,1,130,70,0.0307692307692308,0.0142857142857143,CNTLN
chr13:45479066-45480246,0.571430374952658,0.714138576779026,0.792940074906367,0.49438202247191,0.617977528089888,Motor Cortex,17,72,89,445,0.191011235955056,0.161797752808989,COG3
chr14:23349426-23351948,0.571428571428571,0.382288698955366,0.468694885361552,0.407692307692308,0.528571428571429,FTD frontal/temporal,105,56,130,70,0.807692307692308,0.8,SLC22A17
chr18:12430292-12431150,0.571428571428571,0,0.0785714285714286,0,0.142857142857143,FTD frontal/temporal,0,3,130,70,0,0.0428571428571429,PRELID3A
chr9:128956174-128956350,0.571428571428571,0,0.0785714285714286,0,0.142857142857143,FTD frontal/temporal,0,3,130,70,0,0.0428571428571429,"NUP188,RP11-101E3.5,ENSG00000251184"
chr6:3264325-3267591,0.571379876278248,0.347415730337079,0.415901123595506,0.426966292134832,0.514606741573034,Motor Cortex,63,357,89,445,0.707865168539326,0.802247191011236,PSMG4
chr19:6438312-6438447,0.571373626373626,0.713260073260073,0.769931972789116,0.592307692307692,0.614285714285714,FTD frontal/temporal,38,13,130,70,0.292307692307692,0.185714285714286,SLC25A23
chr3:32442013-32452392,0.571373626373626,0.107239819004525,0.172689075630252,0.192307692307692,0.342857142857143,FTD frontal/temporal,4,6,130,70,0.0307692307692308,0.0857142857142857,CMTM7
chr1:167773368-167776064,0.57134200227244,0.426630054078287,0.492650396480708,0.348314606741573,0.442696629213483,Motor Cortex,81,424,89,445,0.910112359550562,0.952808988764045,MPZL1
chr11:119011311-119011939,0.571296296296296,0.465843621399177,0.534444444444444,0.444444444444444,0.65,RiMOD,27,20,27,20,1,1,CENATAC
chr12:50112301-50165026,0.571296296296296,0.441798941798942,0.517857142857143,0.333333333333333,0.35,RiMOD,22,18,27,20,0.814814814814815,0.9,ENSG00000272368
chr14:24374466-24375975,0.571296296296296,0.108262108262108,0.203846153846154,0.185185185185185,0.25,RiMOD,1,3,27,20,0.037037037037037,0.15,NFATC4
chr17:29793937-29848849,0.571296296296296,0.650462962962963,0.746875,0.481481481481482,0.7,RiMOD,23,18,27,20,0.851851851851852,0.9,SSH2
chr19:35011554-35013541,0.571296296296296,0.414814814814815,0.49,0.407407407407407,0.45,RiMOD,20,16,27,20,0.740740740740741,0.8,GRAMD1A
chr2:206765654-206766644,0.571296296296296,0.468561584840655,0.543023255813954,0.481481481481482,0.6,RiMOD,27,20,27,20,1,1,FASTKD2
chr2:219488310-219488778,0.571296296296296,0.220272904483431,0.271052631578947,0.296296296296296,0.35,RiMOD,7,5,27,20,0.259259259259259,0.25,SPEG
chr20:58670603-58673631,0.571296296296296,0.39031339031339,0.473076923076923,0.37037037037037,0.5,RiMOD,17,12,27,20,0.62962962962963,0.6,STX16
chr21:6659578-6666429,0.571296296296296,0.0582010582010583,0.142857142857143,0.111111111111111,0.25,RiMOD,1,3,27,20,0.037037037037037,0.15,CH507-154B10.1
chr3:15096710-15099035,0.571296296296296,0.467489711934156,0.538888888888889,0.481481481481482,0.6,RiMOD,27,18,27,20,1,0.9,RBSN
chr5:132271466-132272025,0.571268753713607,0.61840642204323,0.711733190305545,0.522875816993464,0.647727272727273,Cord,81,333,153,704,0.529411764705882,0.473011363636364,PDLIM4
chr10:121971069-121973523,0.571263736263736,0.627828054298643,0.711764705882353,0.569230769230769,0.657142857142857,FTD frontal/temporal,64,25,130,70,0.492307692307692,0.357142857142857,NSMCE4A
chr3:49913359-49929369,0.571153846153846,0.706846153846154,0.786571428571429,0.569230769230769,0.7,FTD frontal/temporal,56,22,130,70,0.430769230769231,0.314285714285714,MON1A
chr21:44967181-44973200,0.571140007574801,0.40939289103879,0.478296543489575,0.314606741573034,0.485393258426966,Motor Cortex,76,377,89,445,0.853932584269663,0.847191011235955,FAM207A
chr19:4492152-4493706,0.571098901098901,0.00710059171597632,0.0868131868131868,0.0153846153846153,0.157142857142857,FTD frontal/temporal,1,3,130,70,0.00769230769230769,0.0428571428571429,HDGFL2
