paste_into_igv_junction,not_path,path,gene,type,strand,n_invitro_observed,fraction_not_path,fraction_path
chr11:6641733-6646229,1,0,DCHS1,novel_donor,-,2,0.00132978723404255,0
chr11:66467027-66471242,6,9,PELI3,annotated,+,1,0.00797872340425532,0.00967741935483871
chr11:66617057-66618496,14,13,RBM14,annotated,+,1,0.0186170212765957,0.0139784946236559
chr11:66617550-66618496,27,46,RBM14,annotated,+,1,0.0359042553191489,0.0494623655913979
chr11:66623968-66624214,33,72,RBM14,annotated,+,1,0.0438829787234043,0.0774193548387097
chr11:66644140-66644634,4,23,RBM4,annotated,+,1,0.00531914893617021,0.0247311827956989
chr11:66665578-66666272,58,201,RBM4B,annotated,-,1,0.0771276595744681,0.216129032258065
chr11:66721440-66728741,227,720,SPTBN2,annotated,-,1,0.30186170212766,0.774193548387097
chr11:66752757-66756353,148,391,C11orf80,novel_donor,+,3,0.196808510638298,0.420430107526882
chr11:66752757-66759043,45,114,C11orf80,novel_donor,+,2,0.0598404255319149,0.12258064516129
chr11:66851851-66852439,97,269,PC,annotated,-,1,0.128989361702128,0.289247311827957
chr11:66957996-66958322,229,801,PC,annotated,-,1,0.304521276595745,0.861290322580645
chr11:67215949-67217756,119,412,KDM2A,annotated,+,1,0.158244680851064,0.443010752688172
chr11:67280783-67281459,6,21,GRK2,novel_exon_skip,+,1,0.00797872340425532,0.0225806451612903
chr11:67289550-67289829,208,580,ANKRD13D,annotated,+,1,0.276595744680851,0.623655913978495
chr11:67296968-67299530,5,7,ANKRD13D,novel_donor,+,1,0.00664893617021277,0.00752688172043011
chr11:67307436-67307846,104,275,SSH3,annotated,+,1,0.138297872340426,0.295698924731183
chr11:67308458-67309768,33,82,SSH3,annotated,+,1,0.0438829787234043,0.0881720430107527
chr11:67312014-67312042,18,36,SSH3,none,-,1,0.023936170212766,0.0387096774193548
chr11:67393610-67393723,64,146,RAD9A,annotated,+,1,0.0851063829787234,0.156989247311828
chr11:67428623-67429120,126,374,RPS6KB2,annotated,+,1,0.167553191489362,0.402150537634409
chr11:67500421-67501103,23,48,PITPNM1,novel_donor,-,1,0.0305851063829787,0.0516129032258065
chr11:67796833-67803002,36,129,FAM86C2P,annotated,-,1,0.0478723404255319,0.138709677419355
chr11:67799475-67803002,44,119,FAM86C2P,annotated,-,4,0.0585106382978723,0.127956989247312
chr11:68043653-68043798,92,265,TCIRG1,novel_acceptor,+,1,0.122340425531915,0.28494623655914
chr11:68081457-68081727,278,926,CHKA,annotated,-,3,0.36968085106383,0.995698924731183
chr11:68081457-68082491,144,466,CHKA,annotated,-,1,0.191489361702128,0.501075268817204
chr11:68081848-68097019,76,274,CHKA,novel_acceptor,-,1,0.101063829787234,0.294623655913979
chr11:68460827-68461627,190,570,PPP6R3,novel_acceptor,+,1,0.252659574468085,0.612903225806452
chr11:68554257-68558178,6,24,PPP6R3,novel_acceptor,+,2,0.00797872340425532,0.0258064516129032
chr11:68742394-68747208,1,8,TESMIN,novel_exon_skip,-,1,0.00132978723404255,0.00860215053763441
chr11:68904038-68908145,5,17,IGHMBP2,annotated,+,1,0.00664893617021277,0.0182795698924731
chr11:68906242-68908145,43,122,IGHMBP2,annotated,+,1,0.0571808510638298,0.131182795698925
chr11:68929357-68930323,8,8,IGHMBP2,annotated,+,1,0.0106382978723404,0.00860215053763441
chr11:68929357-68930358,2,9,IGHMBP2,annotated,+,1,0.00265957446808511,0.00967741935483871
chr11:69054097-69055175,112,290,TPCN2,novel_exon_skip,+,3,0.148936170212766,0.311827956989247
chr11:69079020-69135435,19,52,TPCN2,ambig_gene,+,1,0.0252659574468085,0.0559139784946237
chr11:69079020-69135435,19,52,RP11-554A11.11,ambig_gene,+,1,0.0252659574468085,0.0559139784946237
chr11:69081499-69083866,4,12,TPCN2,ambig_gene,+,2,0.00531914893617021,0.0129032258064516
chr11:69081499-69083866,4,12,RP11-554A11.11,ambig_gene,+,2,0.00531914893617021,0.0129032258064516
chr11:69081499-69135435,19,42,TPCN2,ambig_gene,+,1,0.0252659574468085,0.0451612903225806
chr11:69081499-69135435,19,42,RP11-554A11.11,ambig_gene,+,1,0.0252659574468085,0.0451612903225806
chr11:69083658-69083945,0,0,TPCN2,ambig_gene,+,1,0,0
chr11:69083658-69083945,0,0,RP11-554A11.11,ambig_gene,+,1,0,0
chr11:69084016-69085671,31,73,TPCN2,annotated,+,1,0.0412234042553192,0.078494623655914
chr11:70372534-70398098,95,336,AP000487.5,annotated,-,2,0.126329787234043,0.361290322580645
chr11:70385959-70398098,33,69,AP000487.5,novel_acceptor,-,1,0.0438829787234043,0.0741935483870968
chr11:71458544-71460041,19,79,NADSYN1,annotated,+,2,0.0252659574468085,0.0849462365591398
chr11:71458544-71460722,9,20,NADSYN1,novel_exon_skip,+,2,0.011968085106383,0.021505376344086
chr11:71460213-71460722,10,32,NADSYN1,annotated,+,1,0.0132978723404255,0.0344086021505376
chr11:71474526-71476201,168,517,NADSYN1,novel_combo,+,1,0.223404255319149,0.555913978494624
chr11:71477438-71478395,280,914,NADSYN1,annotated,+,1,0.372340425531915,0.982795698924731
chr11:71480274-71480755,277,916,NADSYN1,annotated,+,1,0.368351063829787,0.98494623655914
chr11:71499039-71501302,1,17,NADSYN1,novel_donor,+,7,0.00132978723404255,0.0182795698924731
chr11:71501426-71503090,93,200,NADSYN1,annotated,+,1,0.123670212765957,0.21505376344086
chr11:71501426-71505568,14,31,NADSYN1,novel_exon_skip,+,1,0.0186170212765957,0.0333333333333333
chr11:71503303-71505511,50,90,NADSYN1,novel_acceptor,+,1,0.0664893617021277,0.0967741935483871
chr11:71787887-71789783,1,3,FAM86C1P,novel_donor,+,2,0.00132978723404255,0.0032258064516129
chr11:71926104-71928365,133,388,RP11-849H4.2,annotated,-,1,0.17686170212766,0.417204301075269
chr11:71926510-71928365,7,15,RP11-849H4.2,novel_acceptor,-,1,0.00930851063829787,0.0161290322580645
chr11:71960891-71962152,148,429,RNF121,annotated,+,1,0.196808510638298,0.461290322580645
chr11:71960891-71990597,86,212,RNF121,annotated,+,1,0.11436170212766,0.227956989247312
chr11:71978235-71982761,40,103,RNF121,annotated,+,1,0.0531914893617021,0.110752688172043
chr11:72228847-72229465,68,115,INPPL1,novel_exon_skip,+,1,0.0904255319148936,0.123655913978495
chr11:72233163-72233655,34,73,INPPL1,novel_exon_skip,+,1,0.0452127659574468,0.078494623655914
chr11:72429106-72430312,0,9,CLPB,annotated,-,1,0,0.00967741935483871
chr11:72591356-72605138,134,359,PDE2A,annotated,-,1,0.178191489361702,0.386021505376344
chr11:72710587-72711430,76,200,ARAP1,novel_exon_skip,-,2,0.101063829787234,0.21505376344086
chr11:72717662-72721850,10,39,ARAP1,novel_acceptor,-,1,0.0132978723404255,0.0419354838709678
chr11:72822961-72823544,32,154,ATG16L2,annotated,+,1,0.0425531914893617,0.165591397849462
chr11:73264649-73296485,4,4,P2RY6,annotated,+,1,0.00531914893617021,0.0043010752688172
chr11:74098255-74100599,57,166,C2CD3,novel_donor,-,1,0.0757978723404255,0.178494623655914
chr11:74108143-74109034,147,432,C2CD3,annotated,-,1,0.195478723404255,0.464516129032258
chr11:74123135-74129187,56,110,C2CD3,novel_donor,-,1,0.074468085106383,0.118279569892473
chr11:74845395-74848115,0,0,XRRA1,novel_acceptor,-,2,0,0
chr11:74851018-74856451,208,591,XRRA1,none,+,2,0.276595744680851,0.635483870967742
chr11:74907273-74909889,2,22,XRRA1,annotated,-,1,0.00265957446808511,0.0236559139784946
chr11:74907273-74936884,81,267,XRRA1,novel_exon_skip,-,1,0.107712765957447,0.287096774193548
chr11:74910012-74921214,12,45,XRRA1,annotated,-,1,0.0159574468085106,0.0483870967741936
chr11:74921347-74936884,121,389,XRRA1,annotated,-,1,0.160904255319149,0.418279569892473
chr11:74930372-74936884,17,54,XRRA1,annotated,-,2,0.0226063829787234,0.0580645161290323
chr11:74989154-74989963,3,8,NEU3,annotated,+,1,0.00398936170212766,0.00860215053763441
chr11:75208133-75208795,2,5,CTD-2562J17.4,novel_donor,-,4,0.00265957446808511,0.00537634408602151
chr11:75208938-75210362,3,4,CTD-2562J17.4,novel_acceptor,-,1,0.00398936170212766,0.0043010752688172
chr11:75449610-75456757,4,8,GDPD5,annotated,-,1,0.00531914893617021,0.00860215053763441
chr11:75563016-75563727,0,3,SERPINH1,annotated,+,1,0,0.0032258064516129
chr11:75606004-75607064,5,12,MAP6,novel_donor,-,1,0.00664893617021277,0.0129032258064516
chr11:75607094-75607215,7,15,MAP6,none,-,1,0.00930851063829787,0.0161290322580645
chr11:76008867-76012927,151,563,UVRAG,annotated,+,2,0.200797872340426,0.605376344086022
chr11:76013102-76016815,182,601,UVRAG,annotated,+,1,0.242021276595745,0.646236559139785
chr11:76364432-76365780,5,12,THAP12,novel_combo,-,1,0.00664893617021277,0.0129032258064516
chr11:76382293-76410862,18,42,GVQW3,annotated,+,1,0.023936170212766,0.0451612903225806
chr11:76453388-76454749,259,855,EMSY,annotated,+,1,0.344414893617021,0.919354838709677
chr11:76538402-76539599,10,48,EMSY,novel_donor,+,1,0.0132978723404255,0.0516129032258065
chr11:76539640-76542010,13,46,EMSY,novel_acceptor,+,1,0.0172872340425532,0.0494623655913979
chr11:76861079-76868120,237,780,ACER3,annotated,+,2,0.315159574468085,0.838709677419355
chr11:76990574-76997206,182,640,ACER3,annotated,+,1,0.242021276595745,0.688172043010753
chr11:76994226-76998763,98,357,ACER3,annotated,+,1,0.13031914893617,0.383870967741935
chr11:76997273-76998763,200,662,ACER3,annotated,+,1,0.265957446808511,0.711827956989247
chr11:76998821-77011330,122,442,ACER3,annotated,+,1,0.162234042553192,0.475268817204301
chr11:770398-770993,120,343,GATD1,annotated,-,1,0.159574468085106,0.368817204301075
chr11:772521-774008,280,925,GATD1,annotated,-,4,0.372340425531915,0.994623655913978
chr11:77355842-77356507,57,170,PAK1,novel_donor,-,1,0.0757978723404255,0.182795698924731
chr11:77356561-77358898,64,180,PAK1,novel_acceptor,-,1,0.0851063829787234,0.193548387096774
chr11:77813783-77820528,0,7,RSF1,novel_acceptor,-,6,0,0.00752688172043011
chr11:77813787-77820528,1,14,RSF1,novel_acceptor,-,10,0.00132978723404255,0.0150537634408602
chr11:778218-783530,208,701,ENSG00000255284,annotated,+,1,0.276595744680851,0.753763440860215
chr11:77907810-77910970,238,751,INTS4,annotated,-,1,0.316489361702128,0.80752688172043
chr11:78198697-78199595,36,87,USP35,novel_donor,+,1,0.0478723404255319,0.0935483870967742
chr11:78198718-78199595,123,466,USP35,novel_donor,+,1,0.163563829787234,0.501075268817204
chr11:78459781-78465876,1,1,NARS2,novel_acceptor,-,2,0.00132978723404255,0.0010752688172043
chr11:78478683-78528842,44,183,NARS2,annotated,-,1,0.0585106382978723,0.196774193548387
chr11:78557251-78559539,0,1,NARS2,novel_acceptor,-,1,0,0.0010752688172043
chr11:78708515-78722668,34,111,TENM4,novel_exon_skip,-,1,0.0452127659574468,0.119354838709677
chr11:78848047-78854104,3,7,TENM4,novel_acceptor,-,1,0.00398936170212766,0.00752688172043011
chr11:795164-796043,96,261,SLC25A22,annotated,-,1,0.127659574468085,0.280645161290323
chr11:795169-797892,72,236,SLC25A22,annotated,-,1,0.0957446808510638,0.253763440860215
chr11:796367-798217,5,7,SLC25A22,annotated,-,2,0.00664893617021277,0.00752688172043011
chr11:802090-802543,12,7,PIDD1,novel_exon_skip,-,1,0.0159574468085106,0.00752688172043011
chr11:802854-803174,116,266,PIDD1,annotated,-,2,0.154255319148936,0.286021505376344
chr11:8097425-8097584,5,16,TUB,novel_acceptor,+,2,0.00664893617021277,0.0172043010752688
chr11:8100997-8103495,5,8,TUB,novel_acceptor,+,1,0.00664893617021277,0.00860215053763441
chr11:8126807-8137378,171,556,RIC3,annotated,-,2,0.227393617021277,0.597849462365591
chr11:8138407-8139967,32,115,RIC3,novel_acceptor,-,1,0.0425531914893617,0.123655913978495
chr11:82901822-82914723,2,4,DDIAS,annotated,+,1,0.00265957446808511,0.0043010752688172
chr11:82914851-82931732,0,3,DDIAS,annotated,+,1,0,0.0032258064516129
chr11:83073447-83077034,1,2,RAB30-DT,annotated,+,2,0.00132978723404255,0.0021505376344086
chr11:83192792-83193467,10,56,RP11-727A23.5,annotated,-,1,0.0132978723404255,0.0602150537634409
chr11:83211430-83212979,16,75,ANKRD42,annotated,+,1,0.0212765957446809,0.0806451612903226
chr11:83240934-83247943,144,423,ANKRD42,annotated,+,1,0.191489361702128,0.454838709677419
chr11:83472777-83484129,280,929,DLG2,annotated,-,1,0.372340425531915,0.998924731182796
chr11:84251291-84437388,225,768,DLG2,annotated,-,1,0.299202127659575,0.825806451612903
chr11:8434243-8435494,77,339,STK33,annotated,-,1,0.102393617021277,0.364516129032258
chr11:8436139-8452822,159,582,STK33,annotated,-,1,0.211436170212766,0.625806451612903
chr11:8464822-8474681,20,106,STK33,novel_exon_skip,-,2,0.0265957446808511,0.113978494623656
chr11:85661749-85662389,68,227,CREBZF,annotated,-,2,0.0904255319148936,0.244086021505376
chr11:8698974-8707085,0,2,DENND2B,novel_exon_skip,-,1,0,0.0021505376344086
chr11:870499-883200,44,125,CHID1,annotated,-,1,0.0585106382978723,0.134408602150538
chr11:87071615-87075637,108,380,TMEM135,novel_acceptor,+,1,0.143617021276596,0.408602150537634
chr11:87071615-87157341,96,344,TMEM135,novel_exon_skip,+,1,0.127659574468085,0.36989247311828
chr11:87075786-87091362,111,398,TMEM135,novel_donor,+,1,0.147606382978723,0.427956989247312
chr11:87091395-87236638,184,670,TMEM135,annotated,+,1,0.24468085106383,0.720430107526882
chr11:8726209-8811247,4,7,DENND2B,annotated,-,1,0.00531914893617021,0.00752688172043011
chr11:8750725-8776192,4,5,DENND2B,annotated,-,16,0.00531914893617021,0.00537634408602151
chr11:8750725-8780133,0,1,DENND2B,novel_donor,-,6,0,0.0010752688172043
chr11:8776402-8811247,0,0,DENND2B,novel_acceptor,-,3,0,0
chr11:8780251-8811247,0,0,DENND2B,novel_acceptor,-,6,0,0
chr11:8782112-8811247,0,0,DENND2B,novel_acceptor,-,1,0,0
chr11:8966656-8977425,3,2,TMEM9B-AS1,novel_exon_skip,+,1,0.00398936170212766,0.0021505376344086
chr11:900980-902148,142,397,CHID1,annotated,-,13,0.188829787234043,0.426881720430108
chr11:90168295-90168929,80,186,NAALAD2,novel_donor,+,4,0.106382978723404,0.2
chr11:90206272-90206748,214,774,CHORDC1,annotated,-,1,0.284574468085106,0.832258064516129
chr11:908645-910641,14,31,CHID1,annotated,-,1,0.0186170212765957,0.0333333333333333
chr11:93170221-93180797,226,815,SLC36A4,annotated,-,1,0.300531914893617,0.876344086021505
chr11:93692030-93695482,58,164,CEP295,novel_acceptor,+,1,0.0771276595744681,0.176344086021505
chr11:93721412-93723041,118,349,CEP295,annotated,+,1,0.156914893617021,0.375268817204301
chr11:94175888-94178369,26,89,PANX1,novel_donor,+,1,0.0345744680851064,0.0956989247311828
chr11:94472548-94478735,5,15,MRE11,novel_acceptor,-,2,0.00664893617021277,0.0161290322580645
chr11:9461076-9471306,65,249,ZNF143,annotated,+,1,0.086436170212766,0.267741935483871
chr11:94974068-94997024,7,12,KDM4D,annotated,+,2,0.00930851063829787,0.0129032258064516
chr11:9577263-9577797,0,0,WEE1,annotated,+,1,0,0
chr11:9577895-9581532,0,0,WEE1,annotated,+,1,0,0
chr11:95818904-95829187,0,0,CEP57,novel_exon_skip,+,1,0,0
chr11:994245-1003722,77,192,AP2A2,annotated,+,1,0.102393617021277,0.206451612903226
chr12:100041382-100047530,10,30,UHRF1BP1L,novel_acceptor,-,1,0.0132978723404255,0.032258064516129
chr12:100072813-100078162,51,177,UHRF1BP1L,novel_donor,-,1,0.0678191489361702,0.190322580645161
chr12:100078374-100083016,65,203,UHRF1BP1L,novel_acceptor,-,1,0.086436170212766,0.218279569892473
chr12:100083134-100084531,81,282,UHRF1BP1L,novel_donor,-,1,0.107712765957447,0.303225806451613
chr12:100083134-100086275,109,408,UHRF1BP1L,annotated,-,2,0.144946808510638,0.438709677419355
chr12:100108548-100128580,275,927,UHRF1BP1L,annotated,-,1,0.365691489361702,0.996774193548387
chr12:100205757-100207663,242,824,ACTR6,annotated,+,1,0.321808510638298,0.886021505376344
chr12:100291660-100296762,257,840,SCYL2,annotated,+,1,0.341755319148936,0.903225806451613
chr12:100611263-100612000,21,84,GAS2L3,annotated,+,1,0.0279255319148936,0.0903225806451613
chr12:101716812-101719490,165,590,CHPT1,annotated,+,1,0.219414893617021,0.634408602150538
chr12:101720174-101723168,59,249,CHPT1,novel_donor,+,2,0.0784574468085106,0.267741935483871
chr12:101890221-101897863,28,149,DRAM1,annotated,+,1,0.0372340425531915,0.160215053763441
chr12:102153989-102165729,1,1,PARPBP,annotated,+,1,0.00132978723404255,0.0010752688172043
chr12:103954968-103956631,83,259,C12orf73,annotated,-,1,0.110372340425532,0.278494623655914
chr12:103956748-103965516,163,564,C12orf73,annotated,-,1,0.216755319148936,0.606451612903226
chr12:103998098-103999397,2,2,GLT8D2,novel_acceptor,-,1,0.00265957446808511,0.0021505376344086
chr12:104082901-104087986,80,295,HCFC2,novel_exon_skip,+,1,0.106382978723404,0.317204301075269
chr12:104095466-104096360,36,134,HCFC2,novel_donor,+,1,0.0478723404255319,0.144086021505376
chr12:104096433-104097611,14,42,HCFC2,annotated,+,1,0.0186170212765957,0.0451612903225806
chr12:104096433-104097648,67,225,HCFC2,novel_acceptor,+,1,0.0890957446808511,0.241935483870968
chr12:104289542-104290993,2,11,TXNRD1,annotated,+,1,0.00265957446808511,0.0118279569892473
chr12:104928694-104931632,266,879,SLC41A2,annotated,-,1,0.353723404255319,0.945161290322581
chr12:105107861-105114216,86,344,WASHC4,annotated,+,1,0.11436170212766,0.36989247311828
chr12:105122670-105126004,80,305,WASHC4,novel_donor,+,1,0.106382978723404,0.327956989247312
chr12:105147146-105147610,17,70,WASHC4,annotated,+,1,0.0226063829787234,0.0752688172043011
chr12:105152451-105155110,41,112,WASHC4,annotated,+,1,0.0545212765957447,0.120430107526882
chr12:106496918-106499222,5,6,POLR3B,novel_acceptor,+,1,0.00664893617021277,0.00645161290322581
chr12:106499352-106501323,2,7,POLR3B,novel_donor,+,1,0.00265957446808511,0.00752688172043011
chr12:106843947-106860268,110,405,RIC8B,novel_exon_skip,+,1,0.146276595744681,0.435483870967742
chr12:106870942-106878987,37,134,RIC8B,novel_exon_skip,+,1,0.0492021276595745,0.144086021505376
chr12:106978771-106980621,86,273,MTERF2,annotated,-,1,0.11436170212766,0.293548387096774
chr12:106980713-106985115,87,339,MTERF2,annotated,-,1,0.115691489361702,0.364516129032258
chr12:107741147-107742221,15,41,PRDM4,novel_acceptor,-,1,0.0199468085106383,0.0440860215053763
chr12:108568016-108568831,2,2,ISCU,annotated,+,1,0.00265957446808511,0.0021505376344086
chr12:108792829-108800780,14,41,SSH1,novel_exon_skip,-,1,0.0186170212765957,0.0440860215053763
chr12:108800926-108805056,265,889,SSH1,annotated,-,1,0.352393617021277,0.955913978494624
chr12:108811847-108817038,43,120,SSH1,novel_acceptor,-,1,0.0571808510638298,0.129032258064516
chr12:10884275-10973655,169,460,PRH1-PRR4,annotated,-,1,0.224734042553192,0.494623655913979
chr12:10884275-11047020,1,3,PRH1,ambig_gene,-,1,0.00132978723404255,0.0032258064516129
chr12:108972476-108983601,59,182,SVOP,annotated,-,3,0.0784574468085106,0.195698924731183
chr12:109507735-109508531,61,170,UBE3B,novel_acceptor,+,1,0.0811170212765958,0.182795698924731
chr12:109594903-109595028,0,3,MVK,novel_donor,+,1,0,0.0032258064516129
chr12:109939247-109942842,228,683,GIT2,annotated,-,3,0.303191489361702,0.734408602150538
chr12:109939247-109945260,280,930,GIT2,annotated,-,1,0.372340425531915,1
chr12:109942855-109945260,1,3,GIT2,novel_acceptor,-,1,0.00132978723404255,0.0032258064516129
chr12:109943088-109945260,0,3,GIT2,novel_acceptor,-,1,0,0.0032258064516129
chr12:109961451-109961613,7,22,GIT2,novel_acceptor,-,2,0.00930851063829787,0.0236559139784946
chr12:110013249-110018345,217,694,ANKRD13A,novel_exon_skip,+,1,0.288563829787234,0.746236559139785
chr12:110022728-110024046,19,42,ANKRD13A,novel_donor,+,1,0.0252659574468085,0.0451612903225806
chr12:110042459-110044420,255,867,C12orf76,annotated,-,1,0.339095744680851,0.932258064516129
chr12:110161283-110162919,262,853,IFT81,novel_donor,+,1,0.348404255319149,0.917204301075269
chr12:11021694-11034782,0,5,TAS2R14,ambig_gene,-,1,0,0.00537634408602151
chr12:11021694-11047020,79,240,PRH1,ambig_gene,-,3,0.105053191489362,0.258064516129032
chr12:11021694-11047020,79,240,PRH1-PRR4,ambig_gene,-,3,0.105053191489362,0.258064516129032
chr12:110377617-110377705,110,321,ANAPC7,annotated,-,1,0.146276595744681,0.345161290322581
chr12:110377617-110378548,10,14,ANAPC7,annotated,-,1,0.0132978723404255,0.0150537634408602
chr12:110378650-110381752,5,16,ANAPC7,novel_acceptor,-,1,0.00664893617021277,0.0172043010752688
chr12:110498859-110499535,97,436,VPS29,annotated,-,1,0.128989361702128,0.468817204301075
chr12:110614463-110619836,129,471,TCTN1,annotated,+,1,0.171542553191489,0.506451612903226
chr12:110632559-110634396,36,155,TCTN1,annotated,+,1,0.0478723404255319,0.166666666666667
