position,cryptic,controls,n_cry,n_ctrl,timing,repeat_cat,junc_type,exon_inclusion_type,pv,OR,adj.p,logOR,rows
25,4,560,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.0418558813737178,3.25045256260343,1,0,Early_LINE
26,4,568,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.043701651079816,3.20336247658835,1,0,Early_LINE
27,4,570,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.0441702472558186,3.19179646933816,1,0,Early_LINE
28,5,572,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.0107198044495139,4.06997483677366,1,0,Early_LINE
29,5,579,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.0112519838647506,4.01936263312633,1,0,Early_LINE
30,5,586,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.0118020667281503,3.96996899089314,1,0,Early_LINE
31,6,589,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00246430147380886,4.85445002703974,1,0,Early_LINE
32,6,593,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00254797105377296,4.82067359902745,1,0,Early_LINE
33,6,598,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00265555794542438,4.77932037516645,1,0,Early_LINE
34,6,598,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00265555794542438,4.77932037516645,1,0,Early_LINE
35,6,596,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00261211943651705,4.7956650441381,1,0,Early_LINE
36,6,596,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00261211943651705,4.7956650441381,1,0,Early_LINE
37,6,596,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00261211943651705,4.7956650441381,1,0,Early_LINE
38,6,599,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00267748069330972,4.77118108117398,1,0,Early_LINE
39,6,599,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00267748069330972,4.77118108117398,1,0,Early_LINE
40,6,599,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00267748069330972,4.77118108117398,1,0,Early_LINE
41,6,596,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00261211943651705,4.7956650441381,1,0,Early_LINE
42,6,593,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00254797105377296,4.82067359902745,1,0,Early_LINE
43,6,594,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00256921998176398,4.8123027959321,1,0,Early_LINE
44,6,594,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00256921998176398,4.8123027959321,1,0,Early_LINE
45,6,596,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00261211943651705,4.7956650441381,1,0,Early_LINE
46,6,593,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00254797105377296,4.82067359902745,1,0,Early_LINE
47,6,587,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00242325486386955,4.87151707339381,1,0,Early_LINE
48,6,587,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00242325486386955,4.87151707339381,1,0,Early_LINE
49,6,588,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00244371293277565,4.86296846957655,1,0,Early_LINE
50,6,587,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00242325486386955,4.87151707339381,1,0,Early_LINE
51,6,580,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00228365685644686,4.93222098714735,1,0,Early_LINE
52,6,577,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00222573306045354,4.95871302207191,1,0,Early_LINE
53,6,574,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00216893100953426,4.98550094854233,1,0,Early_LINE
54,6,572,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00213167915590216,5.00352776344555,1,0,Early_LINE
55,6,570,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00209491535482116,5.02169196685812,1,0,Early_LINE
56,6,565,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00200511367846099,5.06615367207348,1,0,Early_LINE
57,6,562,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00195265724769678,5.09419148464083,1,0,Early_LINE
58,6,560,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00191827124071728,5.11307200860996,1,0,Early_LINE
59,6,559,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00190125217481844,5.12256338975276,1,0,Early_LINE
60,6,557,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00186755934842992,5.1414727956912,1,0,Early_LINE
61,6,555,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00183432351195792,5.16051753094716,1,0,Early_LINE
62,6,553,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00180154057565193,5.17969891793624,1,0,Early_LINE
63,6,552,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00178531767048706,5.18934126881984,1,0,Early_LINE
64,6,546,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00169030814176856,5.24792893691558,1,0,Early_LINE
65,6,541,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00161412645698795,5.2977304683735,1,0,Early_LINE
66,6,534,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00151191692118784,5.36898655319626,1,0,Early_LINE
67,6,528,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00142832012511769,5.43152149678851,1,0,Early_LINE
68,6,525,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00138787493787545,5.46330299545981,1,0,Early_LINE
69,6,522,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00134831437563295,5.49543100472643,1,0,Early_LINE
70,6,516,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00127179503365727,5.56073483863513,1,0,Early_LINE
71,6,514,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00124704543401382,5.58281461694778,1,0,Early_LINE
72,6,509,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00118679100837309,5.64063769281912,1,0,Early_LINE
73,6,504,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00112880318983209,5.69752752638405,1,0,Early_LINE
74,6,497,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00105131725783,5.77969714765304,1,0,Early_LINE
75,6,493,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00100892207928865,5.82776334606278,1,0,Early_LINE
76,6,488,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00095779878454672,5.88895511959426,1,0,Early_LINE
77,6,483,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000908701589662304,5.95141337932269,1,0,Early_LINE
78,6,480,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000880192671135399,5.98951272379771,1,0,Early_LINE
79,6,476,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000843263764770443,6.04105868198829,1,0,Early_LINE
80,6,472,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000807546997635726,6.09347807189225,1,0,Early_LINE
81,6,459,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000699507149252153,6.27014949451149,1,0,Early_LINE
82,6,450,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000631552810354164,6.39843928541262,1,0,Early_LINE
83,6,446,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000603055228740631,6.45711880673338,1,0,Early_LINE
84,6,446,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000603055228740631,6.45711880673338,1,0,Early_LINE
85,6,444,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000589187663808859,6.48685503906627,1,0,Early_LINE
86,6,438,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000549071817032479,6.57769311755005,1,0,Early_LINE
87,6,431,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000504999966604138,6.68685510137829,1,0,Early_LINE
88,6,420,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000441381296975546,6.86577670553257,1,0,Early_LINE
89,6,413,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000404288354842992,6.98418442885404,1,0,Early_LINE
90,6,401,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000346426680175848,7.19676748870564,1,0,Early_LINE
91,6,393,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000311619961154087,7.34900436447906,1,0,Early_LINE
92,6,389,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.0002952820447429,7.42585014105064,1,0,Early_LINE
93,6,384,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000275816654782902,7.52417144353295,1,0,Early_LINE
94,6,382,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000268319973555762,7.56422537450886,1,0,Early_LINE
95,6,377,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000250279807256866,7.6662333444011,1,0,Early_LINE
96,6,376,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000246789541194539,7.68696307733531,1,0,Early_LINE
97,5,371,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00176528986133698,6.33875614309903,1,0,Early_LINE
98,5,362,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00158737465838063,6.4992597179527,1,0,Early_LINE
99,5,358,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00151270625820067,6.57317437392574,1,0,Early_LINE
100,5,357,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.0014944520887214,6.59191653226487,1,0,Early_LINE
101,5,354,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00144066610993525,6.64877820274295,1,0,Early_LINE
102,5,350,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00137119632763566,6.72610967416508,1,0,Early_LINE
103,5,341,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00122398947784926,6.90644955762227,1,0,Early_LINE
104,5,334,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00111787410298731,7.05308815063657,1,0,Early_LINE
105,5,326,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00100515399436683,7.22840184754904,1,0,Early_LINE
106,5,322,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00095208350793395,7.32261201741946,1,0,Early_LINE
107,6,314,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,9.43028452953233e-05,9.2340010937266,1,0,Early_LINE
108,6,314,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,9.43028452953233e-05,9.2340010937266,1,0,Early_LINE
109,6,309,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,8.64874220389694e-05,9.38348065144618,1,0,Early_LINE
110,6,301,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,7.50656179613561e-05,9.63539670690674,1,0,Early_LINE
111,5,296,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000656374321598832,7.97475830658599,1,0,Early_LINE
112,5,291,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000608541588204408,8.11366642834491,1,0,Early_LINE
113,5,282,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000529106205297315,8.37621048912021,1,0,Early_LINE
114,5,274,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000465298125215791,8.62524730103601,1,0,Early_LINE
115,5,273,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000457751361937454,8.65824366540379,1,0,Early_LINE
116,5,270,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000435665183046235,8.75310428499239,1,0,Early_LINE
117,5,268,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000421395316835024,8.81978499223545,1,0,Early_LINE
118,5,267,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000414394420761691,8.85322561488126,1,0,Early_LINE
119,5,264,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000393918992433934,8.95396235581325,1,0,Early_LINE
120,5,253,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000325327927717305,9.34847233193064,1,0,Early_LINE
121,5,250,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000308304587776895,9.46325626682563,1,0,Early_LINE
122,5,244,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000276295659757778,9.6991658265823,1,0,Early_LINE
123,5,241,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000261272967465282,9.82173004025449,1,0,Early_LINE
124,5,239,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000251609040728827,9.90527008322876,1,0,Early_LINE
125,5,235,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000233100070370127,10.0770420215566,1,0,Early_LINE
126,5,226,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000195255753371976,10.4799778302626,1,0,Early_LINE
127,5,221,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000176370990182438,10.7192517755106,1,0,Early_LINE
128,5,219,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.00016922176485142,10.8178956886365,1,0,Early_LINE
129,5,215,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000155590272001608,11.0203166927622,1,0,Early_LINE
130,5,211,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000142816216953259,11.2295895196804,1,0,Early_LINE
131,5,205,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000125181012447183,11.5664925465557,1,0,Early_LINE
132,5,203,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000119691217258559,11.6811481306068,1,0,Early_LINE
133,5,197,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,0.000104325241257949,12.0396601018367,1,0,Early_LINE
134,5,194,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,9.72360227394782e-05,12.2275734751357,1,0,Early_LINE
135,5,187,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,8.213524464889e-05,12.6894760705345,1,0,Early_LINE
136,5,182,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,7.2507216964107e-05,13.0411538849773,1,0,Early_LINE
137,5,178,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,6.5452202545465e-05,13.3325420202607,1,0,Early_LINE
138,5,170,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,5.29394378314466e-05,13.9744868254866,1,0,Early_LINE
139,5,162,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,4.23628892421517e-05,14.6678729655164,1,0,Early_LINE
140,5,160,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,3.99952164765543e-05,14.8521024353092,1,0,Early_LINE
141,5,155,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,3.45235723368162e-05,15.3336385000728,1,0,Early_LINE
142,5,155,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,3.45235723368162e-05,15.3336385000728,1,0,Early_LINE
143,5,150,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,2.96515498044263e-05,15.8475765418662,1,0,Early_LINE
144,5,148,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,2.78598552794385e-05,16.0629674892564,1,0,Early_LINE
145,5,146,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,2.61534671121375e-05,16.2843111443071,1,0,Early_LINE
146,5,147,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,2.69961808026295e-05,16.172880272129,1,0,Early_LINE
147,5,146,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,2.61534671121375e-05,16.2843111443071,1,0,Early_LINE
148,5,141,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,2.22417819591789e-05,16.8653383381569,1,0,Early_LINE
149,5,136,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.88013811493203e-05,17.4858568488104,1,0,Early_LINE
150,5,134,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.75477670491109e-05,17.7518347935044,1,0,Early_LINE
151,6,134,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,8.51496704481017e-07,21.8105417585284,0.0829519574538363,0,Early_LINE
152,6,130,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,7.1824686278278e-07,22.4917689587588,0.0700384063305372,0,Early_LINE
153,6,127,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,6.29959962727988e-07,23.0234621402345,0.0614702332430716,0,Early_LINE
154,6,126,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,6.02591367561165e-07,23.2057919834951,0.0588099045171319,0,Early_LINE
155,6,124,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,5.50774697412207e-07,23.5780217348174,0.0537759891312356,0,Early_LINE
156,6,121,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,4.7994465859106e-07,24.1625894201612,0.0468896332550294,3.1852193226204,Early_LINE
157,6,119,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,4.37017893046466e-07,24.5693912097325,0.0427136918484685,3.20190833612297,Early_LINE
158,6,119,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,4.37017893046466e-07,24.5693912097325,0.0427136918484685,3.20190833612297,Early_LINE
159,6,118,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,4.16767662837104e-07,24.7779887814483,0.0407432067189553,3.21035921251981,Early_LINE
160,6,114,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,3.43302579304395e-07,25.6492886284663,0.0335859779385076,3.24490563582839,Early_LINE
161,6,115,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,3.60584259299095e-07,25.4257223334633,0.035273073413156,3.23615457706406,Early_LINE
162,6,114,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,3.43302579304395e-07,25.6492886284663,0.0335859779385076,3.24490563582839,Early_LINE
163,6,111,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,2.95489220064173e-07,26.3444939900531,0.0289183480108004,3.27163881035253,Early_LINE
164,7,108,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,8.46366545611517e-09,32.4039303465309,0.00083511833422034,3.47858827936371,Early_LINE
165,7,108,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,8.46366545611517e-09,32.4039303465309,0.00083511833422034,3.47858827936371,Early_LINE
166,7,107,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,7.96232592589924e-09,32.7076537139703,0.000785817870278848,3.48791480115516,Early_LINE
167,7,105,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,7.03489076693581e-09,33.3325634015771,0.000694688428344144,3.506834761037,Early_LINE
168,7,101,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,5.45229303283417e-09,34.6570592417846,0.000538577505783359,3.54578993469139,Early_LINE
169,7,100,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,5.10778105903618e-09,35.0048156479437,0.000504561936354771,3.55577127614842,Early_LINE
170,7,101,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,5.45229303283417e-09,34.6570592417846,0.000538577505783359,3.54578993469139,Early_LINE
171,7,102,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,5.81634337039782e-09,34.3161479503504,0.000574515132754415,3.53590739465928,Early_LINE
172,6,104,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,2.0484489520757e-07,28.1566584115039,0.0200678350039048,3.33813895261227,Early_LINE
173,6,104,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,2.0484489520757e-07,28.1566584115039,0.0200678350039048,3.33813895261227,Early_LINE
174,6,104,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,2.0484489520757e-07,28.1566584115039,0.0200678350039048,3.33813895261227,Early_LINE
175,6,103,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.94009764520992e-07,28.4304087336363,0.0190075246496506,3.34781097661926,Early_LINE
176,6,103,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.94009764520992e-07,28.4304087336363,0.0190075246496506,3.34781097661926,Early_LINE
177,6,102,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.83650493631968e-07,28.7095159546765,0.0179968301234647,3.35757689009219,Early_LINE
178,6,101,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.73750593598683e-07,28.9941454895219,0.0170280794244517,3.36743876768494,Early_LINE
179,6,104,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,2.0484489520757e-07,28.1566584115039,0.0200678350039048,3.33813895261227,Early_LINE
180,6,102,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.83650493631968e-07,28.7095159546765,0.0179968301234647,3.35757689009219,Early_LINE
181,6,102,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.83650493631968e-07,28.7095159546765,0.0179968301234647,3.35757689009219,Early_LINE
182,6,101,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.73750593598683e-07,28.9941454895219,0.0170280794244517,3.36743876768494,Early_LINE
183,6,102,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.83650493631968e-07,28.7095159546765,0.0179968301234647,3.35757689009219,Early_LINE
184,6,101,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.73750593598683e-07,28.9941454895219,0.0170280794244517,3.36743876768494,Early_LINE
185,6,100,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.64293987288048e-07,29.2844695190094,0.0161036037520126,3.37739874458939,Early_LINE
186,6,98,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.46648370335502e-07,29.8829251362423,0.0143779928211739,3.39762183488132,Early_LINE
187,6,98,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.46648370335502e-07,29.8829251362423,0.0143779928211739,3.39762183488132,Early_LINE
188,6,101,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.73750593598683e-07,28.9941454895219,0.0170280794244517,3.36743876768494,Early_LINE
189,6,100,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.64293987288048e-07,29.2844695190094,0.0161036037520126,3.37739874458939,Early_LINE
190,6,100,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.64293987288048e-07,29.2844695190094,0.0161036037520126,3.37739874458939,Early_LINE
191,6,99,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.55265003371784e-07,29.5806672432054,0.015220628280536,3.38745901577618,Early_LINE
192,6,98,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.46648370335502e-07,29.8829251362423,0.0143779928211739,3.39762183488132,Early_LINE
193,6,98,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.46648370335502e-07,29.8829251362423,0.0143779928211739,3.39762183488132,Early_LINE
194,6,98,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.46648370335502e-07,29.8829251362423,0.0143779928211739,3.39762183488132,Early_LINE
195,6,98,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.46648370335502e-07,29.8829251362423,0.0143779928211739,3.39762183488132,Early_LINE
196,6,98,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.46648370335502e-07,29.8829251362423,0.0143779928211739,3.39762183488132,Early_LINE
197,6,97,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.38429210501432e-07,30.1914372023775,0.0135739530941389,3.40788951273118,Early_LINE
198,6,97,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.38429210501432e-07,30.1914372023775,0.0135739530941389,3.40788951273118,Early_LINE
199,6,96,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.30593034065418e-07,30.5064052333001,0.0128097401184428,3.41826441551129,Early_LINE
200,6,96,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.30593034065418e-07,30.5064052333001,0.0128097401184428,3.41826441551129,Early_LINE
201,6,97,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.38429210501432e-07,30.1914372023775,0.0135739530941389,3.40788951273118,Early_LINE
202,6,97,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.38429210501432e-07,30.1914372023775,0.0135739530941389,3.40788951273118,Early_LINE
203,6,97,47,20130,Early,LINE,donor,_99___In_frame.fa_rm.bed,1.38429210501432e-07,30.1914372023775,0.0135739530941389,3.40788951273118,Early_LINE
