gene_name,paste_into_igv_junction,group,auc,fpr_value,tpr_value,value_not_path,value_tdp_path,frac_ob_not_path,frac_ob_tdp_path,n_samples_not_path,n_samples_tdp_path,true_dark,strand,datasets_detected,new_cate,tdp43_sensitivity_be2,tdp43_sensitivity_sh,chx_effect,upf1_effect,smg1_effect
PAK1IP1,chr6:10695069-10697321,FTD frontal/temporal,0.552692307692308,0.523076923076923,0.628571428571429,63,27,0.484615384615385,0.385714285714286,130,70,,+,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
PAK1IP1,chr6:10695069-10697321,Motor Cortex,0.570647645499306,0.460674157303371,0.564044943820225,51,237,0.573033707865169,0.532584269662921,89,445,,+,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
PAK1IP1,chr6:10695069-10697321,RiMOD,0.6,0.555555555555556,0.7,20,10,0.740740740740741,0.5,27,20,,+,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
B4GALT2,chr1:43980614-43981109,Cord,0.55245933600713,0.503267973856209,0.582386363636364,112,405,0.73202614379085,0.575284090909091,153,704,,+,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SKNBE2, Klim-MotorNeuron, Vargas-i3LMN","","","","","",""
B4GALT2,chr1:43980614-43981109,FTD frontal/temporal,0.575384615384615,0.569230769230769,0.714285714285714,59,22,0.453846153846154,0.314285714285714,130,70,,+,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SKNBE2, Klim-MotorNeuron, Vargas-i3LMN","","","","","",""
B4GALT2,chr1:43980614-43981109,Motor Cortex,0.497247822244666,0.415730337078652,0.366292134831461,39,169,0.438202247191011,0.379775280898876,89,445,,+,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SKNBE2, Klim-MotorNeuron, Vargas-i3LMN","","","","","",""
B4GALT2,chr1:43980614-43981109,RiMOD,0.531481481481482,0.333333333333333,0.4,4,5,0.148148148148148,0.25,27,20,,+,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SKNBE2, Klim-MotorNeuron, Vargas-i3LMN","","","","","",""
AREL1,chr14:74683533-74685600,Cord,0.519208630421866,0.379084967320261,0.421875,65,332,0.42483660130719,0.471590909090909,153,704,,-,Appocher-SKNBE2,"","","","","",""
AREL1,chr14:74683533-74685600,FTD frontal/temporal,0.544175824175824,0.392307692307692,0.471428571428571,74,34,0.569230769230769,0.485714285714286,130,70,,-,Appocher-SKNBE2,"","","","","",""
AREL1,chr14:74683533-74685600,Motor Cortex,0.552973109455877,0.348314606741573,0.442696629213483,47,263,0.528089887640449,0.591011235955056,89,445,,-,Appocher-SKNBE2,"","","","","",""
AREL1,chr14:74683533-74685600,RiMOD,0.477777777777778,0.481481481481482,0.45,21,12,0.777777777777778,0.6,27,20,,-,Appocher-SKNBE2,"","","","","",""
BAZ2B,chr2:159397100-159397345,Cord,0.495924316696376,0.490196078431373,0.511363636363636,153,704,1,1,153,704,,-,Appocher-SKNBE2,"","","","","",""
BAZ2B,chr2:159397100-159397345,FTD frontal/temporal,0.748186813186813,0.415384615384615,0.771428571428571,130,70,1,1,130,70,,-,Appocher-SKNBE2,"","","","","",""
BAZ2B,chr2:159397100-159397345,Motor Cortex,0.505441232167656,0.51685393258427,0.532584269662921,89,445,1,1,89,445,,-,Appocher-SKNBE2,"","","","","",""
BAZ2B,chr2:159397100-159397345,RiMOD,0.762962962962963,0.296296296296296,0.65,27,20,1,1,27,20,,-,Appocher-SKNBE2,"","","","","",""
BAZ2B,chr2:159395834-159397074,Cord,0.517523581402258,0.450980392156863,0.507102272727273,153,704,1,1,153,704,,-,Appocher-SKNBE2,"","","","","",""
BAZ2B,chr2:159395834-159397074,FTD frontal/temporal,0.767692307692308,0.361538461538462,0.757142857142857,130,70,1,1,130,70,,-,Appocher-SKNBE2,"","","","","",""
BAZ2B,chr2:159395834-159397074,Motor Cortex,0.536220174220427,0.48314606741573,0.523595505617978,89,445,1,1,89,445,,-,Appocher-SKNBE2,"","","","","",""
BAZ2B,chr2:159395834-159397074,RiMOD,0.585185185185185,0.444444444444444,0.55,27,20,1,1,27,20,,-,Appocher-SKNBE2,"","","","","",""
AAMP,chr2:218265683-218265830,Never observed,,,,0,0,0,0,,,,-,Appocher-SKNBE2,"","","","","",""
ARHGAP17,chr16:24935639-24941987,Cord,0.63186553030303,0.339869281045752,0.511363636363636,153,702,1,0.997159090909091,153,704,,-,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
ARHGAP17,chr16:24935639-24941987,FTD frontal/temporal,0.636923076923077,0.438461538461539,0.685714285714286,129,70,0.992307692307692,1,130,70,,-,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
ARHGAP17,chr16:24935639-24941987,Motor Cortex,0.545676051003661,0.528089887640449,0.559550561797753,88,433,0.98876404494382,0.973033707865168,89,445,,-,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
ARHGAP17,chr16:24935639-24941987,RiMOD,0.450925925925926,0.592592592592593,0.55,27,20,1,1,27,20,,-,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
MTSS2,chr16:70678409-70679110,Cord,0.556692847593583,0.509803921568627,0.598011363636364,153,684,1,0.971590909090909,153,704,,-,Appocher-SKNBE2,"","","","","",""
MTSS2,chr16:70678409-70679110,FTD frontal/temporal,0.594395604395605,0.392307692307692,0.528571428571429,101,67,0.776923076923077,0.957142857142857,130,70,,-,Appocher-SKNBE2,"","","","","",""
MTSS2,chr16:70678409-70679110,Motor Cortex,0.48062113369524,0.561797752808989,0.557303370786517,73,356,0.820224719101124,0.8,89,445,,-,Appocher-SKNBE2,"","","","","",""
MTSS2,chr16:70678409-70679110,RiMOD,0.590740740740741,0.37037037037037,0.55,22,20,0.814814814814815,1,27,20,,-,Appocher-SKNBE2,"","","","","",""
SMPD4,chr2:130173354-130174914,Cord,0.498389223113488,0.0130718954248366,0.00994318181818182,0,0,0,0,153,704,,-,Appocher-SKNBE2,"","","","","",""
SMPD4,chr2:130173354-130174914,FTD frontal/temporal,0.514285714285714,0,0.0285714285714286,0,1,0,0.0142857142857143,130,70,,-,Appocher-SKNBE2,"","","","","",""
SMPD4,chr2:130173354-130174914,Motor Cortex,0.492210579472289,0.0224719101123596,0.00674157303370787,0,0,0,0,89,445,,-,Appocher-SKNBE2,"","","","","",""
SMPD4,chr2:130173354-130174914,RiMOD,0.505555555555556,0.0370370370370371,0.05,1,0,0.037037037037037,0,27,20,,-,Appocher-SKNBE2,"","","","","",""
SMPD4,chr2:130157396-130161186,Cord,0.557649101307189,0.490196078431373,0.548295454545455,151,692,0.986928104575163,0.982954545454545,153,704,,-,"Appocher-SKNBE2, Brown-SKNBE2","","","","","",""
SMPD4,chr2:130157396-130161186,FTD frontal/temporal,0.660384615384616,0.407692307692308,0.614285714285714,130,70,1,1,130,70,,-,"Appocher-SKNBE2, Brown-SKNBE2","","","","","",""
SMPD4,chr2:130157396-130161186,Motor Cortex,0.563236965029668,0.404494382022472,0.51685393258427,89,444,1,0.997752808988764,89,445,,-,"Appocher-SKNBE2, Brown-SKNBE2","","","","","",""
SMPD4,chr2:130157396-130161186,RiMOD,0.716666666666667,0.481481481481482,0.7,27,20,1,1,27,20,,-,"Appocher-SKNBE2, Brown-SKNBE2","","","","","",""
ZFHX3,chr16:72788849-72793254,Never observed,,,,0,0,0,0,,,,-,Appocher-SKNBE2,"","","","","",""
LNPK,chr2:175993223-175994134,Cord,0.504985516934046,0.588235294117647,0.583806818181818,82,366,0.535947712418301,0.519886363636364,153,704,,-,Appocher-SKNBE2,"","","","","",""
LNPK,chr2:175993223-175994134,FTD frontal/temporal,0.578901098901099,0.553846153846154,0.657142857142857,37,8,0.284615384615385,0.114285714285714,130,70,,-,Appocher-SKNBE2,"","","","","",""
LNPK,chr2:175993223-175994134,Motor Cortex,0.529630097209948,0.48314606741573,0.597752808988764,27,153,0.303370786516854,0.343820224719101,89,445,,-,Appocher-SKNBE2,"","","","","",""
LNPK,chr2:175993223-175994134,RiMOD,0.537037037037037,0.481481481481482,0.45,17,13,0.62962962962963,0.65,27,20,,-,Appocher-SKNBE2,"","","","","",""
GULP1,chr2:188529195-188569239,Cord,0.540515448603684,0.313725490196078,0.367897727272727,21,142,0.137254901960784,0.201704545454545,153,704,,+,Appocher-SKNBE2,"","","","","",""
GULP1,chr2:188529195-188569239,FTD frontal/temporal,0.515989010989011,0.276923076923077,0.314285714285714,21,8,0.161538461538462,0.114285714285714,130,70,,+,Appocher-SKNBE2,"","","","","",""
GULP1,chr2:188529195-188569239,Motor Cortex,0.472402474435046,0.292134831460674,0.260674157303371,9,31,0.101123595505618,0.0696629213483146,89,445,,+,Appocher-SKNBE2,"","","","","",""
GULP1,chr2:188529195-188569239,RiMOD,0.467592592592593,0.259259259259259,0.15,4,4,0.148148148148148,0.2,27,20,,+,Appocher-SKNBE2,"","","","","",""
TRPT1,chr11:64224717-64225499,Cord,0.580209261734997,0.477124183006536,0.578125,102,434,0.666666666666667,0.616477272727273,153,704,,-,Appocher-SKNBE2,"","","","","",""
TRPT1,chr11:64224717-64225499,FTD frontal/temporal,0.553901098901099,0.6,0.614285714285714,84,42,0.646153846153846,0.6,130,70,,-,Appocher-SKNBE2,"","","","","",""
TRPT1,chr11:64224717-64225499,Motor Cortex,0.584711526322434,0.50561797752809,0.593258426966292,57,229,0.640449438202247,0.514606741573034,89,445,,-,Appocher-SKNBE2,"","","","","",""
TRPT1,chr11:64224717-64225499,RiMOD,0.583333333333333,0.444444444444444,0.55,23,17,0.851851851851852,0.85,27,20,,-,Appocher-SKNBE2,"","","","","",""
RACGAP1,chr12:50016715-50025328,Cord,0.496694890077243,0.202614379084967,0.190340909090909,6,28,0.0392156862745098,0.0397727272727273,153,704,,-,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
RACGAP1,chr12:50016715-50025328,FTD frontal/temporal,0.445824175824176,0.223076923076923,0.114285714285714,12,2,0.0923076923076923,0.0285714285714286,130,70,,-,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
RACGAP1,chr12:50016715-50025328,Motor Cortex,0.54541093296301,0.224719101123596,0.312359550561798,8,41,0.0898876404494382,0.0921348314606742,89,445,,-,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
RACGAP1,chr12:50016715-50025328,RiMOD,0.456481481481482,0.333333333333333,0.25,4,3,0.148148148148148,0.15,27,20,,-,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
GOLGA2,chr9:128266021-128266286,Never observed,,,,0,0,0,0,,,,-,Appocher-SKNBE2,"","","","","",""
KMT2D,chr12:49023098-49024052,Never observed,,,,0,0,0,0,,,,-,Appocher-SKNBE2,"","","","","",""
P2RY6,chr11:73264649-73296485,Cord,0.509232954545455,0,0.0184659090909091,0,2,0,0.00284090909090909,153,704,,+,Appocher-SKNBE2,"","","","","",""
P2RY6,chr11:73264649-73296485,FTD frontal/temporal,0.453846153846154,0.169230769230769,0.0714285714285714,5,2,0.0384615384615385,0.0285714285714286,130,70,,+,Appocher-SKNBE2,"","","","","",""
P2RY6,chr11:73264649-73296485,Motor Cortex,0.483979295543492,0.101123595505618,0.0674157303370787,1,2,0.0112359550561798,0.00449438202247191,89,445,,+,Appocher-SKNBE2,"","","","","",""
P2RY6,chr11:73264649-73296485,RiMOD,0.540740740740741,0.111111111111111,0.2,2,0,0.0740740740740741,0,27,20,,+,Appocher-SKNBE2,"","","","","",""
HDAC3,chr5:141629307-141629683,Never observed,,,,0,0,0,0,,,,-,Appocher-SKNBE2,"","","","","",""
NFATC2IP,chr16:28952204-28955978,Cord,0.497094102792632,0.666666666666667,0.634943181818182,57,255,0.372549019607843,0.362215909090909,153,704,,+,Appocher-SKNBE2,"","","","","",""
NFATC2IP,chr16:28952204-28955978,FTD frontal/temporal,0.608076923076923,0.330769230769231,0.471428571428571,62,40,0.476923076923077,0.571428571428571,130,70,,+,Appocher-SKNBE2,"","","","","",""
NFATC2IP,chr16:28952204-28955978,Motor Cortex,0.495909607372806,0.640449438202247,0.631460674157303,35,164,0.393258426966292,0.368539325842697,89,445,,+,Appocher-SKNBE2,"","","","","",""
NFATC2IP,chr16:28952204-28955978,RiMOD,0.540740740740741,0.296296296296296,0.35,16,12,0.592592592592593,0.6,27,20,,+,Appocher-SKNBE2,"","","","","",""
ELAVL3,chr19:11463662-11466172,Cord,0.568892045454545,0,0.137784090909091,0,19,0,0.0269886363636364,153,704,,-,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SHSY5Y, Brown-SKNBE2, Humphrey-i3Cortical, Melamed-SHSY5Y, Seddighi-i3Cortical, Vargas-i3LMN, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Early,Early,Early,NMD rescued,non-NMD rescued,NMD rescued
ELAVL3,chr19:11463662-11466172,FTD frontal/temporal,0.628021978021978,0.0153846153846153,0.271428571428571,1,5,0.00769230769230769,0.0714285714285714,130,70,,-,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SHSY5Y, Brown-SKNBE2, Humphrey-i3Cortical, Melamed-SHSY5Y, Seddighi-i3Cortical, Vargas-i3LMN, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Early,Early,Early,NMD rescued,non-NMD rescued,NMD rescued
ELAVL3,chr19:11463662-11466172,Motor Cortex,0.555157177124101,0.0112359550561798,0.121348314606742,0,11,0,0.0247191011235955,89,445,,-,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SHSY5Y, Brown-SKNBE2, Humphrey-i3Cortical, Melamed-SHSY5Y, Seddighi-i3Cortical, Vargas-i3LMN, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Early,Early,Early,NMD rescued,non-NMD rescued,NMD rescued
ELAVL3,chr19:11463662-11466172,RiMOD,0.775,0,0.55,0,11,0,0.55,27,20,,-,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SHSY5Y, Brown-SKNBE2, Humphrey-i3Cortical, Melamed-SHSY5Y, Seddighi-i3Cortical, Vargas-i3LMN, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Early,Early,Early,NMD rescued,non-NMD rescued,NMD rescued
ELAVL3,chr19:11466276-11466607,Never observed,,,,0,0,0,0,,,,-,"Appocher-SKNBE2, Brown-SKNBE2","","","","","",""
ELAVL3,chr19:11458611-11463496,Cord,0.578835227272727,0,0.157670454545455,0,23,0,0.0326704545454545,153,704,,-,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SHSY5Y, Brown-SKNBE2, Humphrey-i3Cortical, Melamed-SHSY5Y, Seddighi-i3Cortical, Vargas-i3LMN, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Early,Early,Early,NMD rescued,non-NMD rescued,NMD rescued
ELAVL3,chr19:11458611-11463496,FTD frontal/temporal,0.639010989010989,0.00769230769230767,0.285714285714286,1,6,0.00769230769230769,0.0857142857142857,130,70,,-,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SHSY5Y, Brown-SKNBE2, Humphrey-i3Cortical, Melamed-SHSY5Y, Seddighi-i3Cortical, Vargas-i3LMN, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Early,Early,Early,NMD rescued,non-NMD rescued,NMD rescued
ELAVL3,chr19:11458611-11463496,Motor Cortex,0.555662163868199,0.0112359550561798,0.123595505617978,1,20,0.0112359550561798,0.0449438202247191,89,445,,-,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SHSY5Y, Brown-SKNBE2, Humphrey-i3Cortical, Melamed-SHSY5Y, Seddighi-i3Cortical, Vargas-i3LMN, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Early,Early,Early,NMD rescued,non-NMD rescued,NMD rescued
ELAVL3,chr19:11458611-11463496,RiMOD,0.725,0,0.4,0,5,0,0.25,27,20,,-,"Appocher-SKNBE2, Brown-i3Cortical, Brown-SHSY5Y, Brown-SKNBE2, Humphrey-i3Cortical, Melamed-SHSY5Y, Seddighi-i3Cortical, Vargas-i3LMN, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Early,Early,Early,NMD rescued,non-NMD rescued,NMD rescued
YIPF3,chr6:43512874-43513359,Cord,0.464210115864528,0.26797385620915,0.207386363636364,14,33,0.0915032679738562,0.046875,153,704,,-,Appocher-SKNBE2,"","","","","",""
YIPF3,chr6:43512874-43513359,FTD frontal/temporal,0.49043956043956,0.323076923076923,0.314285714285714,17,10,0.130769230769231,0.142857142857143,130,70,,-,Appocher-SKNBE2,"","","","","",""
YIPF3,chr6:43512874-43513359,Motor Cortex,0.532609519000126,0.325842696629214,0.370786516853933,9,56,0.101123595505618,0.125842696629213,89,445,,-,Appocher-SKNBE2,"","","","","",""
YIPF3,chr6:43512874-43513359,RiMOD,0.540740740740741,0.259259259259259,0.3,8,7,0.296296296296296,0.35,27,20,,-,Appocher-SKNBE2,"","","","","",""
MDC1,chr6:30707454-30711412,Cord,0.634650735294118,0.294117647058823,0.515625,150,697,0.980392156862745,0.990056818181818,153,704,,-,Appocher-SKNBE2,"","","","","",""
MDC1,chr6:30707454-30711412,FTD frontal/temporal,0.721428571428571,0.407692307692308,0.742857142857143,127,64,0.976923076923077,0.914285714285714,130,70,,-,Appocher-SKNBE2,"","","","","",""
MDC1,chr6:30707454-30711412,Motor Cortex,0.530324453983083,0.438202247191011,0.467415730337079,86,421,0.966292134831461,0.946067415730337,89,445,,-,Appocher-SKNBE2,"","","","","",""
MDC1,chr6:30707454-30711412,RiMOD,0.709259259259259,0.444444444444444,0.8,27,19,1,0.95,27,20,,-,Appocher-SKNBE2,"","","","","",""
HAUS2,chr15:42565880-42566607,Cord,0.509943181818182,0,0.0198863636363636,0,2,0,0.00284090909090909,153,704,,+,"Appocher-SKNBE2, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Intermediate,Late,Intermediate,non-NMD rescued,NMD rescued,Dark cryptic
HAUS2,chr15:42565880-42566607,FTD frontal/temporal,0.514285714285714,0,0.0285714285714286,0,0,0,0,130,70,,+,"Appocher-SKNBE2, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Intermediate,Late,Intermediate,non-NMD rescued,NMD rescued,Dark cryptic
HAUS2,chr15:42565880-42566607,Motor Cortex,0.514606741573034,0,0.0292134831460674,0,0,0,0,89,445,,+,"Appocher-SKNBE2, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Intermediate,Late,Intermediate,non-NMD rescued,NMD rescued,Dark cryptic
HAUS2,chr15:42565880-42566607,RiMOD,0.505555555555556,0.0370370370370371,0.05,0,1,0,0.05,27,20,,+,"Appocher-SKNBE2, UPF1 - i3Cortical, CHX -SHY5Y, SMG1i -SHY5Y, curve_experiments",Intermediate,Late,Intermediate,non-NMD rescued,NMD rescued,Dark cryptic
STRA6,chr15:74195675-74202155,Cord,0.506656639928699,0.00653594771241828,0.0198863636363636,0,0,0,0,153,704,,-,Appocher-SKNBE2,"","","","","",""
STRA6,chr15:74195675-74202155,FTD frontal/temporal,0.517747252747253,0.00769230769230767,0.0428571428571429,0,0,0,0,130,70,,-,Appocher-SKNBE2,"","","","","",""
STRA6,chr15:74197424-74197519,Never observed,,,,0,0,0,0,,,,-,Appocher-SKNBE2,"","","","","",""
UBE2Q2,chr15:75881625-75883366,Cord,0.51681335412953,0.366013071895425,0.396306818181818,24,124,0.156862745098039,0.176136363636364,153,704,,+,Appocher-SKNBE2,"","","","","",""
UBE2Q2,chr15:75881625-75883366,FTD frontal/temporal,0.544999999999999,0.353846153846154,0.5,27,14,0.207692307692308,0.2,130,70,,+,Appocher-SKNBE2,"","","","","",""
UBE2Q2,chr15:75881625-75883366,Motor Cortex,0.49881328115137,0.393258426966292,0.4,19,93,0.213483146067416,0.208988764044944,89,445,,+,Appocher-SKNBE2,"","","","","",""
UBE2Q2,chr15:75881625-75883366,RiMOD,0.510185185185185,0.37037037037037,0.5,12,9,0.444444444444444,0.45,27,20,,+,Appocher-SKNBE2,"","","","","",""
STRIP1,chr1:110045498-110046679,Never observed,,,,0,0,0,0,,,,+,Appocher-SKNBE2,"","","","","",""
STRIP1,chr1:110046752-110047541,Never observed,,,,0,0,0,0,,,,+,"Appocher-SKNBE2, Appocher-SKNBE2","","","","","",""
SHPRH,chr6:145864491-145888020,Cord,0.517444667260844,0.42483660130719,0.451704545454546,133,651,0.869281045751634,0.924715909090909,153,704,,-,Appocher-SKNBE2,"","","","","",""
SHPRH,chr6:145864491-145888020,FTD frontal/temporal,0.577252747252747,0.415384615384615,0.542857142857143,124,67,0.953846153846154,0.957142857142857,130,70,,-,Appocher-SKNBE2,"","","","","",""
SHPRH,chr6:145864491-145888020,Motor Cortex,0.584686276985229,0.426966292134832,0.568539325842697,84,412,0.943820224719101,0.925842696629213,89,445,,-,Appocher-SKNBE2,"","","","","",""
SHPRH,chr6:145864491-145888020,RiMOD,0.622222222222222,0.296296296296296,0.55,26,20,0.962962962962963,1,27,20,,-,Appocher-SKNBE2,"","","","","",""
SHC3,chr9:89077903-89109048,Cord,0.474961007130125,0.209150326797386,0.176136363636364,13,33,0.0849673202614379,0.046875,153,704,,-,Appocher-SKNBE2,"","","","","",""
SHC3,chr9:89077903-89109048,FTD frontal/temporal,0.549615384615385,0.592307692307692,0.628571428571429,51,20,0.392307692307692,0.285714285714286,130,70,,-,Appocher-SKNBE2,"","","","","",""
SHC3,chr9:89077903-89109048,Motor Cortex,0.575546016917056,0.50561797752809,0.62247191011236,37,127,0.415730337078652,0.285393258426966,89,445,,-,Appocher-SKNBE2,"","","","","",""
SHC3,chr9:89077903-89109048,RiMOD,0.534259259259259,0.444444444444444,0.55,14,14,0.518518518518519,0.7,27,20,,-,Appocher-SKNBE2,"","","","","",""
ATG10,chr5:81987678-82164399,Never observed,,,,0,0,0,0,,,,+,Appocher-SKNBE2,"","","","","",""
BTG3,chr21:17598824-17604145,Cord,0.502283868092692,0.581699346405229,0.561079545454545,112,559,0.73202614379085,0.794034090909091,153,704,,-,Appocher-SKNBE2,"","","","","",""
BTG3,chr21:17598824-17604145,FTD frontal/temporal,0.541428571428572,0.4,0.414285714285714,40,20,0.307692307692308,0.285714285714286,130,70,,-,Appocher-SKNBE2,"","","","","",""
BTG3,chr21:17598824-17604145,Motor Cortex,0.551395025880571,0.337078651685393,0.438202247191011,21,163,0.235955056179775,0.366292134831461,89,445,,-,Appocher-SKNBE2,"","","","","",""
BTG3,chr21:17598824-17604145,RiMOD,0.587962962962963,0.333333333333333,0.45,12,14,0.444444444444444,0.7,27,20,,-,Appocher-SKNBE2,"","","","","",""
KCNMA1,chr10:76952159-76953801,Cord,0.521195409982175,0.202614379084967,0.251420454545455,9,44,0.0588235294117647,0.0625,153,704,,-,Appocher-SKNBE2,"","","","","",""
KCNMA1,chr10:76952159-76953801,FTD frontal/temporal,0.557802197802198,0.292307692307692,0.385714285714286,12,11,0.0923076923076923,0.157142857142857,130,70,,-,Appocher-SKNBE2,"","","","","",""
KCNMA1,chr10:76952159-76953801,Motor Cortex,0.450347178386567,0.393258426966292,0.29438202247191,11,46,0.123595505617978,0.103370786516854,89,445,,-,Appocher-SKNBE2,"","","","","",""
KCNMA1,chr10:76952159-76953801,RiMOD,0.503703703703704,0.333333333333333,0.25,3,4,0.111111111111111,0.2,27,20,,-,Appocher-SKNBE2,"","","","","",""
NLRX1,chr11:119177957-119179692,Never observed,,,,0,0,0,0,,,,+,Appocher-SKNBE2,"","","","","",""
